Master's in Sustainable and Autonomous Systems
University of Oulu
Master’s Programmes
Degree title: Master of Science (Technology)Study places: 35 in each universityDuration of studies: 2 yearsScope: 120 creditsTeaching method: On campus, online courses available
No Information
MSc
2 years
Oulu
Finland
https://www.findamasters.com/masters-degrees/course/master-s-in-sustainable-and-autonomous-systems/?i1454d7693c68893
Online and On Campus
