Master of Science (MSc) in Marketing
European School of Economics (Rome)
Masters Programmes
The Master in Marketing prepares candidates for a wide variety of careers in marketing management, such as brand management, product development, retailing, services marketing, business to business marketing and marketing for non-profit organisations.
Please see the university website for further information on fees for this course.  On-Campus : €28.000  Scholarships available up to 50%
MSc
12-15 months, full-time
Rome
Italy
https://www.findamasters.com/masters-degrees/course/master-of-science-msc-in-marketing/?i3375d8416c60845
On Campus
