Business Administration: Management, Accounting and Control MSc
University of Groningen
Economics and Business
How to support managers when they are pursuing the organizational strategy? Which information is useful to them, and how does this information affect the behaviour of employees?
Please see the university website for further information on fees for this course.
MSc
1 year full time
Groningen
Netherlands
https://www.findamasters.com/masters-degrees/course/business-administration-management-accounting-and-control-msc/?i1114d7097c37439
On Campus
