Life Science Informatics - MSc
University of Helsinki
International Masters Degree Programmes
Goal of the pro­grammeLife Sciences is one of the strategic research fields at the University of Helsinki. The multidisciplinary Master’s Programme in Life Science Informatics (LSI) integrates research excellence and research infrastructures in the Helsinki Institute of Life Sciences (HiLIFE).
Tuition fee per year (non-EU/EEA students): 15000 €
MSc
2 years
Helsinki
Finland
https://www.findamasters.com/masters-degrees/course/life-science-informatics-msc/?i312d6223c45184
On Campus
