Master of Science in Energy Policy and Climate
Johns Hopkins University
Advanced Academic Programs Online
Learn to Shape Sustainable Energy Policies to Protect Our PlanetHelp preserve the future of our planet with the Master of Science in Energy Policy and Climate program from Johns Hopkins University’s Advanced Academic Programs division. This degree will position you to make an impact as society shifts toward sustainable sources of energy and works to moderate climate change. Our degree offers five optional focus areas in Energy, Climate Change, Policy, Social Perspectives in Climate and Energy, or Modeling. As you move through the degree program, you can take advantage of many benefits:
No Information
MSc
12-24 Months
Baltimore
USA
https://www.findamasters.com/masters-degrees/course/master-of-science-in-energy-policy-and-climate/?i2476d8947c70944
Online and On Campus
