Global Wildlife Health and Conservation - MSc
University of Bristol
Faculty of Health Sciences
This programme aims to give you the knowledge, skills and practical training needed to work with wildlife, and places particular emphasis on wildlife health and conservation on a global scale.
Please see the university website for further information on fees for this course.
MSc
1 year full-time
Bristol
United Kingdom
https://www.findamasters.com/masters-degrees/course/global-wildlife-health-and-conservation-msc/?i287d6201c53851
On Campus
