International Trade and Finance MSc
London Metropolitan University
Guildhall School of Business and Law
Why study this course?Our International Trade and Finance MSc course will develop your knowledge of the global economy, its structure and the roles you could undertake within this evolving world.You'll also be invited to formal and informal events that support the scheduled teaching programme. These can include talks from guest speakers, outside visits or broader postgraduate student meetings and activities. This will further develop your understanding of the contemporary international trade and financial environment.
Please see the university website for further information on fees for this course.
MSc
Full-time 1 year, Part-time 2 years
London
United Kingdom
https://www.findamasters.com/masters-degrees/course/international-trade-and-finance-msc/?i149d4368c54290
On Campus
