Data Analytics for Government - MSc
Cardiff University
Cardiff School of Computer Science and Informatics
Why study this courseDevelop your theoretical understanding, practical experience of data science and analytics with a specific focus on the application of data analytics within government and public
For programme fees please visit our website: Please see the university website for further information on fees for this course.
MSc
1 year full time
Cardiff
United Kingdom
https://www.findamasters.com/masters-degrees/course/data-analytics-for-government-msc/?i33d4087c63516
On Campus
