Erasmus Mundus Japan - Master of Science in Imaging and Light in Extended Reality (Ghent et al)
KU Leuven
Faculty of Engineering Technology
This two-year Erasmus Mundus programme combining Imaging, Lighting and Information Technology, aims to educate students in advanced technologies, methodologies and practical applications so that they can meet the growing demands of industry and
Please see the university website for further information on fees for this course.
MSc
120 ECTS (2 years)
Leuven
Belgium
https://www.findamasters.com/masters-degrees/course/erasmus-mundus-japan-master-of-science-in-imaging-and-light-in-extended-reality-ghent-et-al/?i729d6627c61246
On Campus
